serotype,primer_name,gene,start,end,size,mismatches
33D,cluster_141_amp1,cluster_141,2049,2636,587,1
33D,cluster_145_amp1,cluster_145,4071,4629,558,0
33D,cluster_146_amp1,cluster_146,4530,5127,597,0
33D,cluster_179_amp1,cluster_179,1549,2125,576,0
33D,cluster_180_amp1,cluster_180,2049,2636,587,1
33D,cluster_182_amp1,cluster_182,3074,3646,572,3
33D,cluster_184_amp1,cluster_184,4071,4629,558,0
33D,cluster_207_amp1,cluster_207,2049,2636,587,1
33D,cluster_377_amp1,cluster_377,1549,2125,576,0
33D,cluster_379_amp1,cluster_379,2565,3163,598,1
33D,cluster_401_amp1,cluster_401,2049,2636,587,1
33D,cluster_403_amp1,cluster_403,3036,3635,599,3
33D,cluster_579_amp1,cluster_579,4075,4668,593,3
33D,cluster_602_amp1,cluster_602,1549,2125,576,0
33D,cluster_603_amp1,cluster_603,2074,2667,593,1
33D,cluster_634_amp1,cluster_634,1549,2125,576,0
33D,cluster_636_amp1,cluster_636,2547,3116,569,0
33D,cluster_661_amp1,cluster_661,2547,3116,569,0
33D,cluster_697_amp1,cluster_697,1549,2125,576,0
33D,cluster_794_amp1,cluster_794,1549,2125,576,0
33D,cluster_799_amp1,cluster_799,4071,4629,558,0
33D,cluster_876_amp1,cluster_876,1549,2125,576,0
33D,cluster_950_amp1,cluster_950,1549,2125,576,0
33D,cluster_955_amp1,cluster_955,4067,4629,562,1
33D,cluster_1031_amp1,cluster_1031,573,1148,575,2
33D,cluster_1149_amp1,cluster_1149,1549,2125,576,0
33D,cluster_1306_amp1,cluster_1306,1550,2125,575,1
33D,cluster_1307_amp1,cluster_1307,2049,2636,587,1
33D,cluster_1348_amp1,cluster_1348,4076,4675,599,0
33D,cluster_1478_amp1,cluster_1478,530,1114,584,2
33D,cluster_1517_amp1,cluster_1517,1051,1616,565,1
33D,cluster_1603_amp1,cluster_1603,2065,2665,600,0
33D,cluster_1635_amp1,cluster_1635,1547,2125,578,1
33D,cluster_1638_amp1,cluster_1638,3036,3635,599,3
33D,cluster_1709_amp1,cluster_1709,2565,3163,598,1
33D,cluster_1745_amp1,cluster_1745,1035,1616,581,0
33D,cluster_1780_amp1,cluster_1780,1547,2125,578,1
33D,cluster_1781_amp1,cluster_1781,2049,2636,587,1
33D,cluster_1785_amp1,cluster_1785,4071,4629,558,0
33D,cluster_1810_amp1,cluster_1810,1549,2125,576,0
33D,cluster_1812_amp1,cluster_1812,2565,3165,600,0
33D,cluster_1815_amp1,cluster_1815,4071,4629,558,0
33D,cluster_1820_amp1,cluster_1820,6509,7093,584,0
33D,cluster_1821_amp1,cluster_1821,7000,7594,594,0
33D,cluster_1829_amp1,cluster_1829,11023,11608,585,0
33D,cluster_1863_amp1,cluster_1863,4530,5127,597,0
33D,cluster_1874_amp1,cluster_1874,2049,2636,587,1
33D,cluster_1875_amp1,cluster_1875,2565,3165,600,0
33D,cluster_1904_amp1,cluster_1904,3542,4139,597,2
33D,cluster_1905_amp1,cluster_1905,4071,4629,558,0
33D,cluster_1925_amp1,cluster_1925,4071,4629,558,0
33D,cluster_2016_amp1,cluster_2016,239,830,591,0
33D,cluster_2017_amp1,cluster_2017,738,1332,594,0
33D,cluster_2186_amp1,cluster_2186,1035,1616,581,0
33D,cluster_2219_amp1,cluster_2219,3035,3635,600,1
33D,cluster_2283_amp1,cluster_2283,1035,1616,581,0
33D,cluster_2406_amp1,cluster_2406,1549,2125,576,0
33D,cluster_2407_amp1,cluster_2407,2049,2636,587,1
33D,cluster_2496_amp1,cluster_2496,1549,2125,576,0
33D,cluster_2497_amp1,cluster_2497,2070,2667,597,1
33D,cluster_2593_amp1,cluster_2593,1035,1616,581,0
33D,cluster_2622_amp1,cluster_2622,1549,2125,576,0
33D,cluster_2624_amp1,cluster_2624,2547,3116,569,0
33D,cluster_2655_amp1,cluster_2655,2547,3116,569,0
33D,cluster_2656_amp1,cluster_2656,3035,3635,600,2
33D,cluster_2685_amp1,cluster_2685,1897,2497,600,2
33D,cluster_2689_amp1,cluster_2689,3910,4505,595,2
33D,cluster_2718_amp1,cluster_2718,405,989,584,1
33D,cluster_2721_amp1,cluster_2721,2402,2990,588,1
33D,cluster_2722_amp1,cluster_2722,2905,3476,571,0
33D,cluster_2724_amp1,cluster_2724,3910,4505,595,1
33D,cluster_2797_amp1,cluster_2797,856,1435,579,1
33D,cluster_2798_amp1,cluster_2798,1355,1935,580,0
33D,cluster_2840_amp1,cluster_2840,690,1289,599,0
33D,cluster_2883_amp1,cluster_2883,1545,2125,580,1
33D,cluster_2884_amp1,cluster_2884,2049,2636,587,1
33D,cluster_2912_amp1,cluster_2912,1481,2048,567,0
33D,cluster_2950_amp1,cluster_2950,372,955,583,2
33D,cluster_2996_amp1,cluster_2996,2023,2615,592,0
33D,cluster_3068_amp1,cluster_3068,1549,2125,576,0
33D,cluster_3140_amp1,cluster_3140,875,1473,598,1
33D,cluster_3142_amp1,cluster_3142,1897,2497,600,2
33D,cluster_3172_amp1,cluster_3172,1549,2125,576,0
33D,cluster_3173_amp1,cluster_3173,2049,2636,587,1
33D,cluster_3177_amp1,cluster_3177,4071,4629,558,0
33D,cluster_3178_amp1,cluster_3178,4530,5127,597,0
33D,cluster_3203_amp1,cluster_3203,1549,2125,576,0
33D,cluster_3206_amp1,cluster_3206,4071,4629,558,0
33D,cluster_3247_amp1,cluster_3247,4071,4629,558,0
33D,cluster_3264_amp1,cluster_3264,328,905,577,0
33D,cluster_3303_amp1,cluster_3303,1355,1935,580,0
33D,cluster_3308_amp1,cluster_3308,3863,4434,571,1
33D,cluster_3329_amp1,cluster_3329,13483,14060,577,0
33F,cluster_39_amp1,cluster_39,3029,3638,609,2
33F,cluster_140_amp1,cluster_140,1549,2125,576,1
33F,cluster_141_amp1,cluster_141,2049,2636,587,0
33F,cluster_145_amp1,cluster_145,4071,4629,558,0
33F,cluster_179_amp1,cluster_179,1549,2125,576,1
33F,cluster_180_amp1,cluster_180,2049,2636,587,0
33F,cluster_182_amp1,cluster_182,3074,3646,572,4
33F,cluster_184_amp1,cluster_184,4071,4629,558,0
33F,cluster_207_amp1,cluster_207,2049,2636,587,0
33F,cluster_377_amp1,cluster_377,1549,2125,576,1
33F,cluster_379_amp1,cluster_379,2565,3163,598,1
33F,cluster_401_amp1,cluster_401,2049,2636,587,0
33F,cluster_403_amp1,cluster_403,3036,3635,599,4
33F,cluster_579_amp1,cluster_579,4075,4668,593,3
33F,cluster_602_amp1,cluster_602,1549,2125,576,1
33F,cluster_603_amp1,cluster_603,2074,2667,593,1
33F,cluster_634_amp1,cluster_634,1549,2125,576,1
33F,cluster_636_amp1,cluster_636,2547,3116,569,0
33F,cluster_661_amp1,cluster_661,2547,3116,569,0
33F,cluster_697_amp1,cluster_697,1549,2125,576,1
33F,cluster_794_amp1,cluster_794,1549,2125,576,1
33F,cluster_799_amp1,cluster_799,4071,4629,558,0
33F,cluster_876_amp1,cluster_876,1549,2125,576,1
33F,cluster_950_amp1,cluster_950,1549,2125,576,1
33F,cluster_955_amp1,cluster_955,4067,4629,562,1
33F,cluster_956_amp1,cluster_956,4539,5139,600,1
33F,cluster_1031_amp1,cluster_1031,573,1148,575,2
33F,cluster_1149_amp1,cluster_1149,1549,2125,576,1
33F,cluster_1306_amp1,cluster_1306,1550,2125,575,1
33F,cluster_1307_amp1,cluster_1307,2049,2636,587,0
33F,cluster_1348_amp1,cluster_1348,4076,4675,599,0
33F,cluster_1479_amp1,cluster_1479,1017,1616,599,0
33F,cluster_1603_amp1,cluster_1603,2065,2665,600,0
33F,cluster_1635_amp1,cluster_1635,1547,2125,578,0
33F,cluster_1638_amp1,cluster_1638,3036,3635,599,4
33F,cluster_1709_amp1,cluster_1709,2565,3163,598,1
33F,cluster_1780_amp1,cluster_1780,1547,2125,578,0
33F,cluster_1781_amp1,cluster_1781,2049,2636,587,0
33F,cluster_1785_amp1,cluster_1785,4071,4629,558,0
33F,cluster_1792_amp1,cluster_1792,7557,8129,572,0
33F,cluster_1800_amp1,cluster_1800,11549,12126,577,0
33F,cluster_1810_amp1,cluster_1810,1549,2125,576,1
33F,cluster_1812_amp1,cluster_1812,2565,3165,600,0
33F,cluster_1815_amp1,cluster_1815,4071,4629,558,0
33F,cluster_1874_amp1,cluster_1874,2049,2636,587,0
33F,cluster_1875_amp1,cluster_1875,2565,3165,600,0
33F,cluster_1885_amp1,cluster_1885,7557,8129,572,0
33F,cluster_1893_amp1,cluster_1893,11549,12126,577,0
33F,cluster_1904_amp1,cluster_1904,3542,4139,597,1
33F,cluster_1905_amp1,cluster_1905,4071,4629,558,0
33F,cluster_1906_amp1,cluster_1906,4539,5139,600,1
33F,cluster_1925_amp1,cluster_1925,4071,4629,558,0
33F,cluster_1926_amp1,cluster_1926,4539,5139,600,1
33F,cluster_1990_amp1,cluster_1990,1017,1616,599,0
33F,cluster_2016_amp1,cluster_2016,239,830,591,1
33F,cluster_2017_amp1,cluster_2017,738,1332,594,1
33F,cluster_2156_amp1,cluster_2156,4578,5160,582,0
33F,cluster_2215_amp1,cluster_2215,1017,1616,599,0
33F,cluster_2219_amp1,cluster_2219,3035,3635,600,2
33F,cluster_2406_amp1,cluster_2406,1549,2125,576,1
33F,cluster_2407_amp1,cluster_2407,2049,2636,587,0
33F,cluster_2496_amp1,cluster_2496,1549,2125,576,1
33F,cluster_2497_amp1,cluster_2497,2070,2667,597,1
33F,cluster_2621_amp1,cluster_2621,1017,1616,599,0
33F,cluster_2622_amp1,cluster_2622,1549,2125,576,1
33F,cluster_2624_amp1,cluster_2624,2547,3116,569,0
33F,cluster_2655_amp1,cluster_2655,2547,3116,569,0
33F,cluster_2656_amp1,cluster_2656,3035,3635,600,3
33F,cluster_2689_amp1,cluster_2689,3910,4505,595,1
33F,cluster_2721_amp1,cluster_2721,2402,2990,588,1
33F,cluster_2722_amp1,cluster_2722,2905,3476,571,0
33F,cluster_2724_amp1,cluster_2724,3910,4505,595,0
33F,cluster_2773_amp1,cluster_2773,4480,5065,585,0
33F,cluster_2774_amp1,cluster_2774,4985,5571,586,2
33F,cluster_2797_amp1,cluster_2797,856,1435,579,0
33F,cluster_2798_amp1,cluster_2798,1355,1935,580,1
33F,cluster_2840_amp1,cluster_2840,690,1289,599,1
33F,cluster_2883_amp1,cluster_2883,1545,2125,580,2
33F,cluster_2884_amp1,cluster_2884,2049,2636,587,0
33F,cluster_2912_amp1,cluster_2912,1481,2048,567,3
33F,cluster_2919_amp1,cluster_2919,4986,5563,577,0
33F,cluster_2927_amp1,cluster_2927,8984,9573,589,0
33F,cluster_2950_amp1,cluster_2950,372,955,583,0
33F,cluster_2996_amp1,cluster_2996,2023,2615,592,2
33F,cluster_3068_amp1,cluster_3068,1549,2125,576,1
33F,cluster_3140_amp1,cluster_3140,875,1473,598,0
33F,cluster_3172_amp1,cluster_3172,1549,2125,576,1
33F,cluster_3173_amp1,cluster_3173,2049,2636,587,0
33F,cluster_3177_amp1,cluster_3177,4071,4629,558,0
33F,cluster_3203_amp1,cluster_3203,1549,2125,576,1
33F,cluster_3206_amp1,cluster_3206,4071,4629,558,0
33F,cluster_3247_amp1,cluster_3247,4071,4629,558,0
33F,cluster_3264_amp1,cluster_3264,328,905,577,0
33F,cluster_3293_amp1,cluster_3293,13838,14424,586,0
33F,cluster_3303_amp1,cluster_3303,1355,1935,580,1
33F,cluster_3308_amp1,cluster_3308,3863,4434,571,2
33F,cluster_3329_amp1,cluster_3329,12361,12938,577,1
34,cluster_39_amp1,cluster_39,3029,3638,609,2
34,cluster_140_amp1,cluster_140,1549,2125,576,0
34,cluster_141_amp1,cluster_141,2049,2636,587,1
34,cluster_145_amp1,cluster_145,4071,4629,558,0
34,cluster_179_amp1,cluster_179,1549,2125,576,0
34,cluster_180_amp1,cluster_180,2049,2636,587,1
34,cluster_182_amp1,cluster_182,3074,3646,572,4
34,cluster_184_amp1,cluster_184,4071,4629,558,0
34,cluster_207_amp1,cluster_207,2049,2636,587,1
34,cluster_377_amp1,cluster_377,1549,2125,576,0
34,cluster_379_amp1,cluster_379,2565,3163,598,1
34,cluster_401_amp1,cluster_401,2049,2636,587,1
34,cluster_403_amp1,cluster_403,3036,3635,599,4
34,cluster_504_amp1,cluster_504,11759,12359,600,0
34,cluster_546_amp1,cluster_546,10769,11324,555,3
34,cluster_602_amp1,cluster_602,1549,2125,576,0
34,cluster_603_amp1,cluster_603,2074,2667,593,1
34,cluster_634_amp1,cluster_634,1549,2125,576,0
34,cluster_636_amp1,cluster_636,2547,3116,569,0
34,cluster_661_amp1,cluster_661,2547,3116,569,0
34,cluster_697_amp1,cluster_697,1549,2125,576,0
34,cluster_794_amp1,cluster_794,1549,2125,576,0
34,cluster_799_amp1,cluster_799,4071,4629,558,0
34,cluster_876_amp1,cluster_876,1549,2125,576,0
34,cluster_950_amp1,cluster_950,1549,2125,576,0
34,cluster_955_amp1,cluster_955,4067,4629,562,2
34,cluster_956_amp1,cluster_956,4539,5139,600,0
34,cluster_1031_amp1,cluster_1031,573,1148,575,2
34,cluster_1149_amp1,cluster_1149,1549,2125,576,0
34,cluster_1306_amp1,cluster_1306,1550,2125,575,1
34,cluster_1307_amp1,cluster_1307,2049,2636,587,1
34,cluster_1348_amp1,cluster_1348,4076,4675,599,0
34,cluster_1479_amp1,cluster_1479,1017,1616,599,1
34,cluster_1603_amp1,cluster_1603,2065,2665,600,0
34,cluster_1635_amp1,cluster_1635,1547,2125,578,1
34,cluster_1638_amp1,cluster_1638,3036,3635,599,4
34,cluster_1709_amp1,cluster_1709,2565,3163,598,1
34,cluster_1780_amp1,cluster_1780,1547,2125,578,1
34,cluster_1781_amp1,cluster_1781,2049,2636,587,1
34,cluster_1785_amp1,cluster_1785,4071,4629,558,0
34,cluster_1810_amp1,cluster_1810,1549,2125,576,0
34,cluster_1812_amp1,cluster_1812,2565,3165,600,0
34,cluster_1815_amp1,cluster_1815,4071,4629,558,0
34,cluster_1832_amp1,cluster_1832,10696,11293,597,3
34,cluster_1854_amp1,cluster_1854,10694,11294,600,3
34,cluster_1874_amp1,cluster_1874,2049,2636,587,1
34,cluster_1875_amp1,cluster_1875,2565,3165,600,0
34,cluster_1904_amp1,cluster_1904,3542,4139,597,0
34,cluster_1905_amp1,cluster_1905,4071,4629,558,0
34,cluster_1906_amp1,cluster_1906,4539,5139,600,0
34,cluster_1912_amp1,cluster_1912,7572,8141,569,0
34,cluster_1919_amp1,cluster_1919,11052,11649,597,0
34,cluster_1925_amp1,cluster_1925,4071,4629,558,0
34,cluster_1926_amp1,cluster_1926,4539,5139,600,0
34,cluster_1990_amp1,cluster_1990,1017,1616,599,1
34,cluster_2001_amp1,cluster_2001,7477,8077,600,2
34,cluster_2002_amp1,cluster_2002,7952,8548,596,0
34,cluster_2004_amp1,cluster_2004,8978,9575,597,0
34,cluster_2016_amp1,cluster_2016,239,830,591,2
34,cluster_2017_amp1,cluster_2017,738,1332,594,1
34,cluster_2107_amp1,cluster_2107,12143,12741,598,0
34,cluster_2156_amp1,cluster_2156,4578,5160,582,1
34,cluster_2215_amp1,cluster_2215,1017,1616,599,1
34,cluster_2219_amp1,cluster_2219,3035,3635,600,2
34,cluster_2406_amp1,cluster_2406,1549,2125,576,0
34,cluster_2407_amp1,cluster_2407,2049,2636,587,1
34,cluster_2446_amp1,cluster_2446,8431,9026,595,0
34,cluster_2496_amp1,cluster_2496,1549,2125,576,0
34,cluster_2497_amp1,cluster_2497,2070,2667,597,1
34,cluster_2621_amp1,cluster_2621,1017,1616,599,1
34,cluster_2622_amp1,cluster_2622,1549,2125,576,0
34,cluster_2624_amp1,cluster_2624,2547,3116,569,0
34,cluster_2646_amp1,cluster_2646,10670,11265,595,3
34,cluster_2655_amp1,cluster_2655,2547,3116,569,0
34,cluster_2656_amp1,cluster_2656,3035,3635,600,3
34,cluster_2685_amp1,cluster_2685,1897,2497,600,3
34,cluster_2689_amp1,cluster_2689,3910,4505,595,1
34,cluster_2721_amp1,cluster_2721,2402,2990,588,1
34,cluster_2722_amp1,cluster_2722,2905,3476,571,0
34,cluster_2724_amp1,cluster_2724,3910,4505,595,0
34,cluster_2773_amp1,cluster_2773,4480,5065,585,0
34,cluster_2774_amp1,cluster_2774,4985,5571,586,0
34,cluster_2797_amp1,cluster_2797,856,1435,579,0
34,cluster_2798_amp1,cluster_2798,1355,1935,580,0
34,cluster_2840_amp1,cluster_2840,690,1289,599,0
34,cluster_2883_amp1,cluster_2883,1545,2125,580,1
34,cluster_2884_amp1,cluster_2884,2049,2636,587,1
34,cluster_2912_amp1,cluster_2912,1481,2048,567,2
34,cluster_2919_amp1,cluster_2919,4986,5563,577,2
34,cluster_2936_amp1,cluster_2936,11785,12364,579,2
34,cluster_2996_amp1,cluster_2996,2023,2615,592,2
34,cluster_3068_amp1,cluster_3068,1549,2125,576,0
34,cluster_3142_amp1,cluster_3142,1897,2497,600,3
34,cluster_3172_amp1,cluster_3172,1549,2125,576,0
34,cluster_3173_amp1,cluster_3173,2049,2636,587,1
34,cluster_3177_amp1,cluster_3177,4071,4629,558,0
34,cluster_3203_amp1,cluster_3203,1549,2125,576,0
34,cluster_3206_amp1,cluster_3206,4071,4629,558,0
34,cluster_3247_amp1,cluster_3247,4071,4629,558,0
34,cluster_3303_amp1,cluster_3303,1355,1935,580,0
34,cluster_3308_amp1,cluster_3308,3863,4434,571,0
35A,cluster_39_amp1,cluster_39,3029,3638,609,1
35A,cluster_140_amp1,cluster_140,1549,2125,576,1
35A,cluster_141_amp1,cluster_141,2049,2636,587,0
35A,cluster_145_amp1,cluster_145,4071,4629,558,0
35A,cluster_179_amp1,cluster_179,1549,2125,576,1
35A,cluster_180_amp1,cluster_180,2049,2636,587,0
35A,cluster_182_amp1,cluster_182,3074,3646,572,4
35A,cluster_184_amp1,cluster_184,4071,4629,558,0
35A,cluster_207_amp1,cluster_207,2049,2636,587,0
35A,cluster_377_amp1,cluster_377,1549,2125,576,1
35A,cluster_379_amp1,cluster_379,2565,3163,598,1
35A,cluster_401_amp1,cluster_401,2049,2636,587,0
35A,cluster_403_amp1,cluster_403,3036,3635,599,2
35A,cluster_579_amp1,cluster_579,4075,4668,593,3
35A,cluster_602_amp1,cluster_602,1549,2125,576,1
35A,cluster_603_amp1,cluster_603,2074,2667,593,1
35A,cluster_634_amp1,cluster_634,1549,2125,576,1
35A,cluster_636_amp1,cluster_636,2547,3116,569,0
35A,cluster_661_amp1,cluster_661,2547,3116,569,0
35A,cluster_697_amp1,cluster_697,1549,2125,576,1
35A,cluster_794_amp1,cluster_794,1549,2125,576,1
35A,cluster_799_amp1,cluster_799,4071,4629,558,0
35A,cluster_876_amp1,cluster_876,1549,2125,576,1
35A,cluster_950_amp1,cluster_950,1549,2125,576,1
35A,cluster_955_amp1,cluster_955,4067,4629,562,2
35A,cluster_956_amp1,cluster_956,4539,5139,600,0
35A,cluster_1031_amp1,cluster_1031,573,1148,575,3
35A,cluster_1149_amp1,cluster_1149,1549,2125,576,1
35A,cluster_1306_amp1,cluster_1306,1550,2125,575,1
35A,cluster_1307_amp1,cluster_1307,2049,2636,587,0
35A,cluster_1348_amp1,cluster_1348,4076,4675,599,0
35A,cluster_1479_amp1,cluster_1479,1017,1616,599,0
35A,cluster_1603_amp1,cluster_1603,2065,2665,600,0
35A,cluster_1635_amp1,cluster_1635,1547,2125,578,0
35A,cluster_1638_amp1,cluster_1638,3036,3635,599,2
35A,cluster_1709_amp1,cluster_1709,2565,3163,598,1
35A,cluster_1780_amp1,cluster_1780,1547,2125,578,0
35A,cluster_1781_amp1,cluster_1781,2049,2636,587,0
35A,cluster_1785_amp1,cluster_1785,4071,4629,558,0
35A,cluster_1810_amp1,cluster_1810,1549,2125,576,1
35A,cluster_1812_amp1,cluster_1812,2565,3165,600,0
35A,cluster_1815_amp1,cluster_1815,4071,4629,558,0
35A,cluster_1874_amp1,cluster_1874,2049,2636,587,0
35A,cluster_1875_amp1,cluster_1875,2565,3165,600,0
35A,cluster_1904_amp1,cluster_1904,3542,4139,597,1
35A,cluster_1905_amp1,cluster_1905,4071,4629,558,0
35A,cluster_1906_amp1,cluster_1906,4539,5139,600,0
35A,cluster_1925_amp1,cluster_1925,4071,4629,558,0
35A,cluster_1926_amp1,cluster_1926,4539,5139,600,0
35A,cluster_1939_amp1,cluster_1939,11038,11630,592,0
35A,cluster_1949_amp1,cluster_1949,16033,16626,593,0
35A,cluster_1981_amp1,cluster_1981,10027,10622,595,0
35A,cluster_1990_amp1,cluster_1990,1017,1616,599,0
35A,cluster_2016_amp1,cluster_2016,239,830,591,1
35A,cluster_2017_amp1,cluster_2017,738,1332,594,1
35A,cluster_2156_amp1,cluster_2156,4578,5160,582,0
35A,cluster_2215_amp1,cluster_2215,1017,1616,599,0
35A,cluster_2219_amp1,cluster_2219,3035,3635,600,0
35A,cluster_2233_amp1,cluster_2233,10027,10622,595,0
35A,cluster_2235_amp1,cluster_2235,11047,11630,583,1
35A,cluster_2236_amp1,cluster_2236,11548,12140,592,0
35A,cluster_2406_amp1,cluster_2406,1549,2125,576,1
35A,cluster_2407_amp1,cluster_2407,2049,2636,587,0
35A,cluster_2496_amp1,cluster_2496,1549,2125,576,1
35A,cluster_2497_amp1,cluster_2497,2070,2667,597,1
35A,cluster_2621_amp1,cluster_2621,1017,1616,599,0
35A,cluster_2622_amp1,cluster_2622,1549,2125,576,1
35A,cluster_2624_amp1,cluster_2624,2547,3116,569,0
35A,cluster_2655_amp1,cluster_2655,2547,3116,569,0
35A,cluster_2656_amp1,cluster_2656,3035,3635,600,1
35A,cluster_2689_amp1,cluster_2689,3910,4505,595,2
35A,cluster_2721_amp1,cluster_2721,2402,2990,588,1
35A,cluster_2722_amp1,cluster_2722,2905,3476,571,0
35A,cluster_2724_amp1,cluster_2724,3910,4505,595,1
35A,cluster_2773_amp1,cluster_2773,4480,5065,585,0
35A,cluster_2774_amp1,cluster_2774,4985,5571,586,0
35A,cluster_2797_amp1,cluster_2797,856,1435,579,0
35A,cluster_2798_amp1,cluster_2798,1355,1935,580,1
35A,cluster_2840_amp1,cluster_2840,690,1289,599,1
35A,cluster_2883_amp1,cluster_2883,1545,2125,580,2
35A,cluster_2884_amp1,cluster_2884,2049,2636,587,0
35A,cluster_2912_amp1,cluster_2912,1481,2048,567,3
35A,cluster_2919_amp1,cluster_2919,4986,5563,577,2
35A,cluster_2950_amp1,cluster_2950,372,955,583,0
35A,cluster_2996_amp1,cluster_2996,2023,2615,592,2
35A,cluster_3068_amp1,cluster_3068,1549,2125,576,1
35A,cluster_3140_amp1,cluster_3140,875,1473,598,0
35A,cluster_3172_amp1,cluster_3172,1549,2125,576,1
35A,cluster_3173_amp1,cluster_3173,2049,2636,587,0
35A,cluster_3177_amp1,cluster_3177,4071,4629,558,0
35A,cluster_3203_amp1,cluster_3203,1549,2125,576,1
35A,cluster_3206_amp1,cluster_3206,4071,4629,558,0
35A,cluster_3247_amp1,cluster_3247,4071,4629,558,0
35A,cluster_3264_amp1,cluster_3264,328,905,577,0
35A,cluster_3293_amp1,cluster_3293,15928,16514,586,2
35A,cluster_3294_amp1,cluster_3294,16450,17013,563,0
35A,cluster_3303_amp1,cluster_3303,1355,1935,580,1
35A,cluster_3308_amp1,cluster_3308,3863,4434,571,0
35A,cluster_3329_amp1,cluster_3329,14451,15028,577,1
35A,cluster_3346_amp1,cluster_3346,15685,16285,600,2
35B,cluster_39_amp1,cluster_39,3038,3647,609,1
35B,cluster_140_amp1,cluster_140,1558,2134,576,1
35B,cluster_141_amp1,cluster_141,2058,2645,587,0
35B,cluster_145_amp1,cluster_145,4080,4638,558,0
35B,cluster_179_amp1,cluster_179,1558,2134,576,1
35B,cluster_180_amp1,cluster_180,2058,2645,587,0
35B,cluster_182_amp1,cluster_182,3083,3655,572,4
35B,cluster_184_amp1,cluster_184,4080,4638,558,0
35B,cluster_207_amp1,cluster_207,2058,2645,587,0
35B,cluster_377_amp1,cluster_377,1558,2134,576,1
35B,cluster_379_amp1,cluster_379,2574,3172,598,1
35B,cluster_401_amp1,cluster_401,2058,2645,587,0
35B,cluster_403_amp1,cluster_403,3045,3644,599,2
35B,cluster_476_amp1,cluster_476,10440,10992,552,2
35B,cluster_579_amp1,cluster_579,4084,4677,593,3
35B,cluster_602_amp1,cluster_602,1558,2134,576,1
35B,cluster_603_amp1,cluster_603,2083,2676,593,1
35B,cluster_634_amp1,cluster_634,1558,2134,576,1
35B,cluster_636_amp1,cluster_636,2556,3125,569,0
35B,cluster_661_amp1,cluster_661,2556,3125,569,0
35B,cluster_697_amp1,cluster_697,1558,2134,576,1
35B,cluster_794_amp1,cluster_794,1558,2134,576,1
35B,cluster_799_amp1,cluster_799,4080,4638,558,0
35B,cluster_876_amp1,cluster_876,1558,2134,576,1
35B,cluster_950_amp1,cluster_950,1558,2134,576,1
35B,cluster_955_amp1,cluster_955,4076,4638,562,2
35B,cluster_956_amp1,cluster_956,4548,5148,600,0
35B,cluster_1031_amp1,cluster_1031,582,1157,575,2
35B,cluster_1149_amp1,cluster_1149,1558,2134,576,1
35B,cluster_1306_amp1,cluster_1306,1559,2134,575,1
35B,cluster_1307_amp1,cluster_1307,2058,2645,587,0
35B,cluster_1348_amp1,cluster_1348,4085,4684,599,0
35B,cluster_1479_amp1,cluster_1479,1026,1625,599,0
35B,cluster_1603_amp1,cluster_1603,2074,2674,600,0
35B,cluster_1635_amp1,cluster_1635,1556,2134,578,0
35B,cluster_1638_amp1,cluster_1638,3045,3644,599,2
35B,cluster_1709_amp1,cluster_1709,2574,3172,598,1
35B,cluster_1780_amp1,cluster_1780,1556,2134,578,0
35B,cluster_1781_amp1,cluster_1781,2058,2645,587,0
35B,cluster_1785_amp1,cluster_1785,4080,4638,558,0
35B,cluster_1810_amp1,cluster_1810,1558,2134,576,1
35B,cluster_1812_amp1,cluster_1812,2574,3174,600,0
35B,cluster_1815_amp1,cluster_1815,4080,4638,558,0
35B,cluster_1874_amp1,cluster_1874,2058,2645,587,0
35B,cluster_1875_amp1,cluster_1875,2574,3174,600,0
35B,cluster_1904_amp1,cluster_1904,3551,4148,597,1
35B,cluster_1905_amp1,cluster_1905,4080,4638,558,0
35B,cluster_1906_amp1,cluster_1906,4548,5148,600,0
35B,cluster_1925_amp1,cluster_1925,4080,4638,558,0
35B,cluster_1926_amp1,cluster_1926,4548,5148,600,0
35B,cluster_1956_amp1,cluster_1956,6550,7147,597,0
35B,cluster_1959_amp1,cluster_1959,8074,8663,589,0
35B,cluster_1964_amp1,cluster_1964,10569,11141,572,0
35B,cluster_1965_amp1,cluster_1965,11033,11631,598,0
35B,cluster_1990_amp1,cluster_1990,1026,1625,599,0
35B,cluster_2016_amp1,cluster_2016,248,839,591,1
35B,cluster_2017_amp1,cluster_2017,747,1341,594,1
35B,cluster_2156_amp1,cluster_2156,4587,5169,582,0
35B,cluster_2215_amp1,cluster_2215,1026,1625,599,0
35B,cluster_2219_amp1,cluster_2219,3044,3644,600,0
35B,cluster_2406_amp1,cluster_2406,1558,2134,576,1
35B,cluster_2407_amp1,cluster_2407,2058,2645,587,0
35B,cluster_2496_amp1,cluster_2496,1558,2134,576,1
35B,cluster_2497_amp1,cluster_2497,2079,2676,597,1
35B,cluster_2621_amp1,cluster_2621,1026,1625,599,0
35B,cluster_2622_amp1,cluster_2622,1558,2134,576,1
35B,cluster_2624_amp1,cluster_2624,2556,3125,569,0
35B,cluster_2655_amp1,cluster_2655,2556,3125,569,0
35B,cluster_2656_amp1,cluster_2656,3044,3644,600,1
35B,cluster_2689_amp1,cluster_2689,3919,4514,595,1
35B,cluster_2721_amp1,cluster_2721,2411,2999,588,1
35B,cluster_2722_amp1,cluster_2722,2914,3485,571,0
35B,cluster_2724_amp1,cluster_2724,3919,4514,595,0
